ASN	Count seen in last 28 days	Address	Also saw both TAs	Spamhaus PBL status
#Generated at 20180807070225	#	#	#	#
6167	1	174.203.14.198	False	True
6167	1	174.205.30.103	False	True
6167	1	174.216.23.18	False	True
6167	1	174.216.20.178	False	True
6181	20	74.215.72.109	False	False
6181	13	72.49.34.76	False	True
6300	1	64.92.3.161	False	False
6306	5	186.166.131.55	False	False
6306	1	186.185.68.61	False	True
6306	1	186.185.72.136	False	True
6306	1	186.185.90.195	False	True
6306	1	186.185.32.28	False	True
6306	1	186.185.180.149	False	True
6306	1	186.185.2.70	False	True
6306	1	186.185.90.79	False	True
6306	1	186.185.129.23	False	True
6306	1	186.185.86.20	False	True
6306	1	186.185.129.171	False	True
6306	1	186.166.145.1	False	False
6306	1	186.185.70.4	False	True
6306	1	186.185.148.96	False	True
6306	1	186.185.87.229	False	True
6306	1	186.185.176.131	False	True
6306	1	186.185.112.204	False	True
6306	1	186.185.48.169	False	True
6306	1	186.185.118.236	False	True
6306	1	186.185.33.100	False	True
6327	23	68.149.68.149	True	True
6327	18	96.48.250.65	False	False
6327	17	68.146.134.133	False	True
6327	14	184.67.186.26	False	False
6327	9	68.147.84.146	False	True
6327	8	96.53.70.226	False	False
6327	6	24.86.167.153	False	True
6327	5	174.2.160.195	False	True
6327	4	184.70.191.141	False	False
6327	3	96.52.140.48	False	False
6327	2	50.69.68.236	False	False
6327	2	96.50.104.22	True	False
6327	2	174.6.73.167	True	True
6327	1	70.70.212.82	False	True
6327	1	24.244.23.162	False	True
6327	1	24.66.61.138	False	True
6327	1	70.70.112.112	False	True
6327	1	70.70.29.160	False	True
6327	1	70.71.154.59	False	True
6332	1	201.171.89.63	False	True
6400	2	200.88.74.184	False	True
6400	2	179.52.4.186	False	True
6400	2	148.0.25.180	False	True
6400	1	190.80.244.115	False	True
6400	1	186.6.97.189	False	True
6400	1	190.80.244.237	False	True
6400	1	148.255.168.57	True	True
6400	1	190.167.253.81	False	True
6400	1	190.167.227.97	False	True
6400	1	190.167.119.20	False	True
6400	1	190.167.253.175	False	True
6400	1	148.0.31.16	False	True
6400	1	148.0.6.240	False	True
6400	1	190.167.253.137	False	True
6407	7	216.254.133.185	False	False
6407	2	216.254.136.246	False	False
6412	17	168.187.74.141	False	False
6429	1	190.54.110.29	True	False
6461	27	64.124.176.193	True	False
6461	24	209.133.79.6	True	False
6461	7	94.31.48.178	True	False
6461	2	208.185.137.120	True	False
6461	1	128.177.110.46	True	False
6503	19	189.209.127.244	True	False
6503	8	189.209.208.181	True	False
6503	7	148.240.118.40	True	False
6503	1	187.178.6.148	False	True
6568	2	181.115.138.145	False	False
6568	1	2800:cd0:ff23:e400:45ca:6431:25b5:6222	False	False
6568	1	181.115.138.196	False	False
6568	1	181.115.135.144	False	True
6568	1	181.115.248.235	False	False
6568	1	181.115.248.43	False	False
6568	1	2800:cd0:ff23:e400:8c61:1fc7:a9fd:da2	False	False
6568	1	181.115.135.214	False	True
6597	19	209.195.2.165	False	False
6614	7	166.181.127.25	True	False
6614	5	166.181.127.24	True	False
6614	1	166.181.87.2	False	False
6614	1	166.181.87.10	False	False
6614	1	166.181.81.98	False	True
6614	1	166.181.81.112	False	True
6614	1	166.181.82.160	False	True
6614	1	166.181.80.39	False	True
6614	1	166.181.80.160	False	True
6614	1	166.181.85.112	False	False
6614	1	166.181.81.141	False	True
6614	1	166.181.87.228	False	False
6614	1	166.181.81.128	False	True
6614	1	166.181.80.128	False	True
6614	1	166.181.82.112	False	True
6621	5	72.171.218.72	False	True
6648	16	121.96.15.178	False	False
6661	12	88.207.206.169	False	False
6661	12	146.0.130.226	False	False
6661	2	2001:7e8:8f01:815::2	True	False
6663	1	46.29.2.167	False	False
6697	27	82.209.243.241	True	False
6697	27	82.209.240.241	True	True
6697	19	194.158.206.205	True	False
6697	18	194.158.206.206	True	False
6697	17	82.209.200.16	True	False
6697	16	86.57.160.33	True	True
6697	16	93.85.251.5	True	False
6697	15	93.85.251.4	True	False
6697	12	82.209.200.17	True	False
6697	10	82.209.219.102	False	False
6697	1	37.215.156.58	True	True
6697	1	37.215.2.45	False	True
6697	1	37.45.221.163	False	True
6700	21	194.106.162.10	False	False
6702	15	195.24.133.165	True	False
6702	15	195.24.128.164	False	False
6706	7	2001:1508:1003:0:ec4:7aff:fecf:23be	True	False
6713	8	62.251.229.72	True	False
6713	4	2001:4288:1800:362::3	False	False
6713	3	160.161.217.192	False	True
6713	2	160.77.112.10	False	False
6713	2	105.151.224.62	False	True
6713	2	160.171.163.157	False	True
6713	2	154.145.35.1	False	True
6713	2	196.80.92.180	False	True
6713	1	160.77.4.17	False	False
6713	1	105.136.118.248	False	True
6713	1	105.128.210.209	False	True
6713	1	105.133.21.109	False	True
6713	1	196.88.233.42	False	True
6713	1	197.130.20.38	False	True
6713	1	196.81.70.214	False	True
6713	1	105.150.45.28	False	True
6713	1	154.147.60.86	False	True
6713	1	154.146.25.2	False	True
6713	1	160.165.44.244	False	True
6713	1	160.105.240.107	False	False
6713	1	154.145.60.128	False	True
6713	1	41.250.79.171	False	True
6713	1	105.148.225.236	False	True
6713	1	196.66.90.109	False	True
6713	1	160.170.234.190	False	True
6713	1	105.137.38.180	False	True
6713	1	196.72.226.32	False	True
6713	1	41.142.66.115	False	True
6713	1	196.72.45.176	False	True
6713	1	196.80.227.151	False	True
6713	1	196.67.143.224	False	True
6713	1	196.71.64.51	False	True
6713	1	160.169.48.213	False	True
6713	1	196.69.52.25	False	True
6713	1	196.78.110.139	False	True
6713	1	196.78.45.156	False	True
6713	1	196.90.219.149	False	True
6713	1	105.135.27.103	False	True
6713	1	160.171.16.72	False	True
6713	1	196.84.214.65	False	True
6713	1	160.168.124.225	False	True
6713	1	160.168.103.234	False	True
6713	1	196.82.6.11	False	True
6713	1	196.72.242.239	False	True
6713	1	196.88.41.78	False	True
6713	1	196.86.241.104	False	True
6713	1	160.163.54.29	False	True
6713	1	105.159.124.253	False	True
6713	1	105.136.224.51	False	True
6713	1	196.80.244.233	False	True
6713	1	160.165.114.52	False	True
6713	1	154.149.10.143	False	True
6713	1	196.78.9.86	False	True
6713	1	105.137.180.133	False	True
6713	1	196.93.215.156	False	True
6713	1	154.150.43.12	False	True
6713	1	154.151.40.234	False	True
6713	1	154.151.94.225	False	True
6713	1	160.160.30.206	False	True
6713	1	160.89.168.127	False	False
6713	1	160.163.5.158	False	True
6713	1	196.91.215.64	False	True
6713	1	105.142.16.131	False	True
6713	1	160.166.86.114	False	True
6713	1	196.217.117.35	False	True
6713	1	41.249.247.220	False	True
6713	1	160.171.140.75	False	True
6713	1	105.132.156.237	False	True
6713	1	196.84.17.190	False	True
6713	1	160.171.54.165	False	True
6713	1	160.163.18.248	False	True
6713	1	154.145.36.243	False	True
6713	1	154.145.127.226	False	True
6724	10	85.214.20.141	True	False
6724	5	2a01:238:42f6:ac00:2a29:4f7f:b6d:ef46	True	False
6730	19	195.141.116.130	True	False
6730	15	195.141.116.178	True	False
6730	14	195.141.116.138	True	False
6730	13	195.141.116.186	True	False
6730	9	2001:1700:a00:16::2	True	False
6739	18	81.61.147.195	False	True
6739	3	95.39.45.139	False	False
6739	1	62.175.100.234	False	True
6789	2	85.91.215.72	False	False
6789	2	85.91.192.187	False	False
6799	17	83.235.72.146	False	False
6799	17	83.235.72.238	True	False
6799	15	83.235.72.150	True	False
6799	14	2a02:587:50da:f::1	True	False
6799	14	83.235.72.174	True	False
6799	14	83.235.72.222	True	False
6799	13	83.235.72.250	False	False
6799	13	83.235.72.226	True	False
6799	12	83.235.72.198	True	False
6799	12	83.235.75.15	True	False
6799	12	2a02:587:50da:17::1	True	False
6799	12	2a02:587:50da:8::1	False	False
6799	12	2a02:587:50da:1b::1	True	False
6799	12	83.235.72.178	True	False
6799	11	2a02:587:50da:11::1	True	False
6799	11	2a02:587:50da:13::1	True	False
6799	11	2a02:587:50da:19::1	False	False
6799	11	83.235.72.154	True	False
6799	11	83.235.72.210	True	False
6799	10	83.235.72.190	True	False
6799	9	2a02:587:50da:6::1	True	False
6799	9	83.235.72.230	True	False
6799	9	83.235.72.166	True	False
6799	9	2a02:587:501a:9::1	True	False
6799	8	83.235.72.246	True	False
6799	8	2a02:587:50da:14::1	True	False
6799	8	2a02:587:50da:3::1	True	False
6799	8	94.67.32.59	False	True
6799	6	2a02:587:50da::1	True	False
6799	6	83.235.72.194	True	False
6799	1	79.129.242.22	False	True
6799	1	2a02:587:8415:3b00:644e:c72d:d522:c58f	False	False
6799	1	2a02:587:e1d:6d00:c00a:74fa:a193:11d3	False	False
6799	1	83.235.179.218	False	False
6805	1	77.178.51.82	False	True
6805	1	77.186.244.152	False	True
6805	1	2.247.251.184	False	True
6805	1	2.247.254.209	True	True
6805	1	217.50.177.72	False	True
6805	1	2.247.246.56	False	True
6805	1	2.247.249.144	False	True
6805	1	77.14.37.23	False	True
6805	1	2.247.250.191	False	True
6805	1	77.176.236.227	False	True
6805	1	2.247.254.170	False	True
6805	1	2.247.254.109	False	True
6805	1	2.247.255.8	False	True
6805	1	89.14.146.227	False	True
6805	1	2.247.248.234	False	True
6805	1	2.247.254.134	False	True
6805	1	2.247.246.18	False	True
6805	1	2.247.249.196	False	True
6805	1	217.50.178.67	False	True
6805	1	2.247.255.83	False	True
6805	1	2.247.251.135	False	True
6805	1	89.14.119.61	False	True
6805	1	2.247.251.206	False	True
6805	1	78.52.107.108	False	True
6805	1	2.247.252.45	False	True
6821	15	62.162.32.167	True	False
6821	13	62.162.32.21	False	False
6821	11	62.162.32.168	False	False
6821	11	62.162.32.170	False	False
6821	10	62.162.32.166	False	False
6821	1	37.25.84.151	False	True
6821	1	37.25.87.106	False	True
6821	1	37.25.85.182	False	True
6821	1	37.25.85.190	False	True
6821	1	37.25.85.94	False	True
6821	1	37.25.85.146	False	True
6821	1	79.125.232.18	False	True
6821	1	37.25.87.121	False	True
6821	1	37.25.87.152	False	True
6821	1	37.25.86.169	False	True
6821	1	37.25.84.222	False	True
6821	1	37.25.84.15	False	True
6821	1	37.25.84.140	False	True
6830	27	212.142.48.79	True	False
6830	27	62.2.21.168	True	False
6830	27	212.142.48.77	True	False
6830	27	62.2.21.165	True	False
6830	27	212.142.48.83	True	False
6830	27	212.142.48.82	True	False
6830	27	212.142.48.69	True	False
6830	27	212.142.48.80	True	False
6830	27	212.142.48.75	True	False
6830	27	212.142.48.73	True	False
6830	27	62.2.21.169	True	False
6830	26	212.142.48.81	True	False
6830	26	212.142.48.71	True	False
6830	26	31.10.163.165	False	False
6830	26	2a02:908:2:110c::25	True	False
6830	26	217.23.254.52	True	False
6830	26	62.2.21.164	True	False
6830	26	2a02:908:2:110c::22	True	False
6830	26	2a02:908:2:110b::25	True	False
6830	26	84.116.47.200	True	False
6830	26	84.116.34.199	True	False
6830	26	212.142.48.76	True	False
6830	26	84.116.47.198	True	False
6830	26	62.179.14.199	True	False
6830	26	212.142.48.70	True	False
6830	25	62.178.174.52	True	True
6830	25	212.142.48.72	True	False
6830	25	212.142.48.74	True	False
6830	25	212.142.48.68	True	False
6830	25	2a02:908:2:110b::22	True	False
6830	25	62.2.21.166	True	False
6830	25	212.142.48.78	True	False
6830	25	62.2.21.167	True	False
6830	25	62.24.95.3	True	False
6830	24	84.116.47.196	True	False
6830	24	62.179.14.231	True	False
6830	24	84.116.34.197	True	False
6830	24	62.179.14.197	True	False
6830	24	212.186.140.19	False	False
6830	24	62.24.68.86	True	False
6830	23	2a02:908:2:110c::26	True	False
6830	23	2a02:908:2:110c::24	True	False
6830	23	95.77.45.20	True	False
6830	22	178.202.111.27	False	True
6830	22	62.179.14.228	True	False
6830	22	2a02:908:2:110b::26	True	False
6830	22	62.99.186.146	False	False
6830	22	62.24.68.85	True	False
6830	21	2a02:908:2:110b::27	True	False
6830	21	62.179.14.229	True	False
6830	21	95.77.45.22	True	False
6830	21	62.179.14.230	True	False
6830	21	2a02:908:2:110c::27	True	False
6830	21	62.24.95.2	True	False
6830	21	89.134.46.87	True	False
6830	20	80.110.95.193	False	True
6830	20	2a02:908:2:110c::23	True	False
6830	20	89.134.46.86	True	False
6830	19	2a02:908:2:110b::24	True	False
6830	18	2a02:908:2:110b::23	True	False
6830	17	95.77.45.23	True	False
6830	17	217.23.254.53	True	False
6830	16	95.77.45.21	True	False
6830	16	62.179.14.198	True	False
6830	16	78.94.47.94	False	False
6830	15	62.179.14.196	True	False
6830	15	80.110.18.204	False	False
6830	14	89.177.107.72	True	False
6830	13	213.47.173.114	False	False
6830	13	95.77.160.112	False	True
6830	12	78.97.116.103	False	True
6830	10	85.222.22.23	False	False
6830	9	95.77.94.77	True	False
6830	5	80.110.38.226	False	False
6830	5	78.96.7.7	True	False
6830	5	84.116.47.199	True	False
6830	5	213.47.170.178	False	False
6830	4	188.142.187.238	False	False
6830	4	80.218.64.70	False	True
6830	4	2a02:908:b36:3cc0:215:5dff:feb2:10c	False	False
6830	4	85.216.193.223	False	True
6830	3	46.140.147.194	False	False
6830	3	84.116.47.197	True	False
6830	3	95.223.76.30	False	True
6830	3	80.111.20.47	False	False
6830	2	95.222.237.122	False	True
6830	2	84.75.135.6	True	True
6830	2	178.200.202.191	False	True
6830	2	213.124.213.83	False	False
6830	2	213.127.107.249	False	False
6830	2	89.64.6.135	False	True
6830	1	86.49.249.64	False	False
6830	1	188.167.250.118	False	True
6830	1	2a02:a31d:8444:e880:bd6c:581:db3:d5a4	False	False
6830	1	213.127.109.55	False	False
6830	1	2a02:a313:2040:5f80:a45d:9600:c442:534b	False	False
6830	1	2a02:908:2422:c840:8808:c7b3:12eb:5092	False	False
6830	1	89.64.21.164	False	True
6830	1	94.112.167.215	False	True
6830	1	2a02:a312:c643:a980:397f:f1c6:e50a:7f68	False	False
6830	1	37.228.251.172	False	True
6830	1	94.112.129.97	False	True
6830	1	62.24.79.75	False	False
6830	1	78.45.76.124	False	False
6830	1	31.10.132.122	False	False
6830	1	37.228.249.188	False	True
6830	1	89.64.4.246	False	False
6830	1	2a02:8084:6a82:5c00:3126:2367:3b8f:60d0	False	False
6830	1	89.98.14.144	False	True
6830	1	86.101.17.143	False	False
6830	1	89.64.46.148	False	True
6830	1	89.64.61.119	False	True
6830	1	188.141.36.131	False	True
6830	1	86.101.16.129	False	False
6830	1	2a02:ab04:1c8:1100:e97e:740a:493b:54d1	False	False
6830	1	84.10.32.188	False	True
6830	1	37.201.5.2	False	True
6848	24	213.224.146.5	True	False
6848	22	2a02:1800:110::44:2	True	False
6848	19	2a02:1800:110::41:1	True	False
6848	18	2a02:1800:110::42:2	True	False
6848	17	213.224.146.10	True	False
6848	15	2a02:1800:120::44:2	True	False
6848	13	213.224.146.6	True	False
6848	12	2a02:1800:110::43:2	True	False
6848	12	213.224.146.41	True	False
6848	9	213.224.146.2	True	False
6848	9	2a02:1800:110::41:2	True	False
6848	7	84.199.31.46	False	False
6848	6	94.224.7.195	False	False
6848	2	81.83.15.170	False	False
6848	2	212.88.245.74	False	True
6848	1	141.134.221.95	False	False
6848	1	62.205.97.169	False	True
6848	1	212.88.242.159	False	True
6848	1	178.116.16.147	False	True
6848	1	2a02:1811:cd82:b200:a144:b0d5:7c92:9c75	False	False
6848	1	81.82.218.224	False	False
6848	1	212.88.246.228	False	True
6849	14	213.179.249.137	False	False
6849	8	213.179.249.163	False	False
6849	6	213.179.249.135	True	False
6849	5	94.179.187.234	False	True
6849	2	178.93.192.18	False	True
6855	9	194.154.231.42	True	False
6855	3	194.154.231.26	True	False
6855	1	195.91.5.0	False	True
6855	1	95.103.75.9	False	True
6856	8	217.25.226.37	False	True
6866	25	213.149.176.40	False	True
6866	24	195.14.130.235	True	False
6866	24	195.14.130.233	True	False
6866	22	78.87.0.122	True	False
6866	21	195.14.130.232	True	False
6866	20	195.14.130.234	True	False
6866	16	78.87.0.195	True	False
6866	16	195.14.130.224	True	False
6866	15	195.14.130.223	True	False
6866	14	195.14.130.222	True	False
6866	13	2001:8f0:13:300::195	True	False
6866	11	195.14.130.225	True	False
6866	11	2a00:1358:2000:a0a:195:14:130:224	True	False
6866	11	2a00:1358:2000:a0a:195:14:130:223	False	False
6866	7	2a00:1358:2000:a0a:195:14:130:222	True	False
6866	1	62.228.175.130	False	False
6866	1	78.87.0.162	True	False
6871	25	217.46.24.20	True	False
6871	24	217.46.25.3	True	False
6871	24	217.46.24.17	True	False
6871	24	217.46.24.18	True	False
6871	23	217.46.24.19	True	False
6871	22	217.46.25.18	True	False
6871	22	217.46.25.17	True	False
6871	21	217.46.25.20	True	False
6871	21	217.46.25.1	True	False
6871	20	217.46.25.19	True	False
6871	17	217.46.25.4	True	False
6871	11	217.46.24.1	True	False
6871	11	217.46.24.4	True	False
6871	10	147.147.27.41	False	True
6871	10	146.199.154.142	True	True
6871	10	217.46.24.3	True	False
6871	9	217.46.24.2	True	False
6871	5	31.185.174.123	False	True
6871	3	51.7.139.58	False	True
6871	2	51.7.200.231	False	True
6871	2	146.200.71.96	False	True
6871	1	146.199.66.56	False	True
6876	19	195.138.80.85	True	False
6876	16	195.138.80.86	True	False
6876	12	91.194.78.31	True	False
6876	8	91.194.78.30	True	False
6876	5	195.138.80.133	False	False
6876	3	195.138.80.156	True	False
6876	2	188.115.176.61	False	True
6876	1	195.138.80.143	False	False
6886	19	185.29.253.10	False	False
6939	26	2001:470:7655::54	True	False
6939	21	216.66.80.30	True	False
6939	17	216.66.77.230	True	False
6939	15	216.66.86.114	True	False
6939	14	2001:470:0:69::2	True	False
6939	13	2001:470:1f1a:3fa::2	False	False
6939	12	2001:470:0:24c::2	True	False
6939	9	2001:470:0:220::2	True	False
6939	8	2001:470:25:811::2	False	False
6939	5	216.66.84.46	True	False
6939	5	2001:470:28:3d5::25	False	False
6939	4	2001:470:eb26:f000::2	False	False
6939	4	2001:470:1f07:c37::7	False	False
6939	4	65.49.14.75	False	True
6939	3	2001:470:1f23:fd:215:5dff:fe07:706	False	False
6939	3	216.218.200.58	False	False
6939	2	65.49.82.20	False	False
6939	2	209.51.161.14	True	False
6939	2	2001:470:0:7d::2	True	False
6939	1	65.49.14.164	False	True
6939	1	2001:470:8340:0:ce52:afff:fe3e:92e6	False	False
6939	1	2001:470:3092:c000:bc05:d14f:8816:b332	False	False
6939	1	216.218.131.178	False	False
6939	1	216.218.131.154	True	False
6939	1	2001:470:3092:c000:1957:d486:bd2a:5aa	False	False
6983	12	66.32.254.1	True	True
6983	2	66.32.254.169	False	True
6983	1	66.32.254.199	False	True
6983	1	66.32.254.63	False	True
6983	1	66.32.254.252	False	True
6983	1	66.32.254.198	False	True
7018	28	99.9.96.11	False	False
7018	27	108.193.79.50	False	False
7018	27	76.255.207.33	False	False
7018	25	2001:1890:1ff:9c8:12:121:118:33	True	False
7018	25	2001:1890:1ff:9c8:12:121:118:15	True	False
7018	24	2001:1890:1ff:9c8:151:164:110:238	True	False
7018	24	2001:1890:1ff:9c8:151:164:110:242	True	False
7018	24	2001:1890:1ff:9c8:151:164:110:240	True	False
7018	24	2001:1890:1ff:9c8:12:121:118:26	True	False
7018	23	2001:1890:1ff:9c8:151:164:110:237	True	False
7018	23	2001:1890:1ff:9c8:12:121:118:17	True	False
7018	23	23.122.42.251	True	False
7018	23	2001:1890:1ff:9c8:12:121:118:54	True	False
7018	22	2001:1890:1ff:9c8:151:164:110:239	True	False
7018	22	2001:1890:1ff:9c8:151:164:110:244	True	False
7018	22	2001:1890:1ff:9c8:12:121:118:28	True	False
7018	22	2001:1890:1ff:9c8:12:121:118:60	True	False
7018	22	2001:1890:1ff:9c8:12:121:118:13	True	False
7018	22	2001:1890:1ff:9c8:12:121:118:38	True	False
7018	21	2001:1890:1ff:9c8:151:164:110:241	True	False
7018	21	2001:1890:1ff:9c8:151:164:110:235	True	False
7018	21	2001:1890:1ff:9c8:12:121:118:59	True	False
7018	21	2001:1890:1ff:9c8:12:121:118:19	True	False
7018	21	2001:1890:1ff:9c8:12:121:118:24	True	False
7018	21	2001:1890:1ff:9c8:12:121:118:51	True	False
7018	21	2001:1890:1ff:9c8:12:121:118:49	True	False
7018	21	2001:1890:1ff:9c8:151:164:110:236	True	False
7018	21	2001:1890:1ff:9c8:12:121:118:14	True	False
